Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
58db7437-2b7d-a3da-f4ef-2ec20a3f96c7,2017-09-26,,999-85-3400,,,,Julio255,Hartmann983,,,,white,hispanic,M,Boston  Massachusetts  US,259 Predovic Stravenue,Rehoboth,Massachusetts,Bristol County,,00000,41.829265565214754,-71.20483718168292,13404.01,0.00,344703
55c8483b-4d05-a9fc-bb6a-b903997a1832,1963-06-27,,999-79-9489,S99955807,X47421722X,Ms.,Audie868,Walker122,,,S,white,nonhispanic,F,Millbury  Massachusetts  US,467 Heaney Passage Apt 0,Chelmsford,Massachusetts,Middlesex County,,00000,42.55618604717905,-71.41548090060186,465666.60,1582568.33,147354
6828a8b1-0a08-97ce-0116-dca4e5ee090d,1986-04-18,,999-79-2568,S99929657,X31149945X,Mr.,Thanh759,Zulauf375,,,M,white,nonhispanic,M,Bridgewater  Massachusetts  US,399 Pfannerstill Parade Unit 49,Norwood,Massachusetts,Norfolk County,25021,02062,42.26883332296165,-71.26257284852208,25687.55,0.00,267330
98dc36f5-5362-3fd5-eb8d-c7642a2acef6,1964-05-19,,999-26-5019,S99976974,X89828634X,Ms.,Elaina826,McClure239,,,S,white,nonhispanic,F,West Boylston  Massachusetts  US,753 Hudson Landing Apt 56,Medford,Massachusetts,Middlesex County,25017,02145,42.464951224211404,-71.12374425582165,896167.61,573137.05,92119
eef98d61-b054-28c2-41b1-45d6ae906776,2012-08-11,,999-64-1786,,,,Fletcher87,Gerhold939,,,,white,nonhispanic,M,Pittsfield  Massachusetts  US,293 Feeney Trafficway Suite 61,Norton,Massachusetts,Bristol County,,00000,41.969397242243154,-71.1524384129398,5503.36,5712.35,26428
0d71b604-54c5-3626-e7ef-663b0cebe802,1942-03-14,2021-10-15,999-95-5010,S99991969,X20573065X,Mr.,Samual455,Trantow673,JD,,M,white,nonhispanic,M,Marblehead  Massachusetts  US,484 Mante Loaf,Boston,Massachusetts,Suffolk County,25025,02199,42.30947441825848,-70.96864467608951,164645.56,181311.10,101735
ad87cc12-3061-f5f2-e32e-34c59c4359b8,1971-12-03,,999-53-5153,S99987983,X79633274X,Mrs.,Annabell933,Stehr398,,Kulas532,M,white,hispanic,F,Lowell  Massachusetts  US,369 Moore Row Unit 52,Revere,Massachusetts,Suffolk County,25025,02151,42.421349512488526,-71.01361895449847,710451.60,394935.96,43257
3adbc3dc-cde3-17d0-e313-f5864e5fa827,2022-05-16,,999-80-2994,,,,Latrina689,Murray856,,,,white,nonhispanic,F,North Attleborough  Massachusetts  US,659 Cummings Trafficway Apt 30,Lowell,Massachusetts,Middlesex County,25017,01854,42.61494895931572,-71.33742701044302,7321.27,1840.89,183855
424c60d9-e29e-24fb-9794-03fce586bb5e,1970-05-05,,999-50-8253,S99915857,X66467591X,Mr.,Randolph418,Fisher429,,,D,white,nonhispanic,M,Franklin  Massachusetts  US,307 Mayer Green,Barnstable,Massachusetts,Barnstable County,25001,02672,41.68053786076382,-70.2206821921895,540631.78,324523.01,83643
c149ce72-1b82-3c3c-8d17-2aa7cb46c4d0,1992-12-29,,999-79-4200,S99978385,X46955357X,Mrs.,Jennifer579,Daugherty69,,Turner526,M,black,nonhispanic,F,Chelsea  Massachusetts  US,972 Davis Village Suite 72,Norton,Massachusetts,Bristol County,,00000,41.94341065156933,-71.20056685414632,117492.64,296097.51,177378
d6f14d6f-9e8a-d576-f715-638b35f9145c,2010-01-26,,999-32-2374,,,,Carli641,Quitzon246,,,,white,nonhispanic,F,Westford  Massachusetts  US,983 Dach Parade Suite 71,Andover,Massachusetts,Essex County,25009,01810,42.61202458990475,-71.13154314648287,17240.15,7148.30,55667
f0160958-ae3b-fcf7-8af5-0d3a9e5b8c11,2022-10-29,,999-26-7451,,,,Dulcie148,Haley279,,,,white,nonhispanic,F,Needham  Massachusetts  US,269 Ernser Wynd Apt 4,North Andover,Massachusetts,Essex County,,00000,42.6254898030238,-71.05434039456225,200.00,2675.00,10689
75406b16-6cdc-d91c-6cfd-df36829c22bc,1970-05-05,,999-50-1703,S99971700,X89202212X,Mrs.,Marjory382,Kautzer186,,Schultz619,D,asian,nonhispanic,F,Framingham  Massachusetts  US,1067 Labadie Haven,Westwood,Massachusetts,Norfolk County,,00000,42.175760108573336,-71.2624047618649,337908.69,1082737.17,338002
beb5963d-01b8-85c9-a916-101b2c49b45d,1991-11-07,,999-64-3211,S99928060,X38198527X,Mr.,Thomas756,Spencer878,,,M,white,nonhispanic,M,Peabody  Massachusetts  US,160 Macejkovic Gateway,Framingham,Massachusetts,Middlesex County,25017,01702,42.261051955348265,-71.48392518662921,8071.10,782593.60,10133
08a402ab-910c-faa9-e683-28916aee32d7,1982-04-08,,999-60-6316,S99928903,X36826217X,Mr.,Armando772,Stanton715,PhD,,M,white,nonhispanic,M,Watertown  Massachusetts  US,421 Homenick Bridge Suite 38,Douglas,Massachusetts,Worcester County,,00000,42.08980935899101,-71.74551079548354,47337.13,16341.57,64570
c54a0723-0420-3f29-feb9-def8ceededad,2009-10-22,,999-57-7205,,,,Benito209,Gottlieb798,,,,white,hispanic,M,Amherst  Massachusetts  US,402 Krajcik Corner Apt 82,Westfield,Massachusetts,Hampden County,25013,01085,42.155168265071545,-72.70918449491596,1850.00,15939.87,11164
3545630a-1db9-23bd-db1f-2de9c7732f53,1966-05-03,,999-24-4060,S99970351,X31406362X,Mr.,Hung902,Torp761,,,D,white,nonhispanic,M,Somerville  Massachusetts  US,344 Labadie Estate,Norfolk,Massachusetts,Norfolk County,,00000,42.137572802138166,-71.31199261363177,60412.20,2280.26,585910
d1b654dc-1f10-0932-8184-40ec79ef1260,2000-03-19,,999-32-9253,S99944180,X37627657X,Ms.,Otelia900,Goodwin327,,,,white,nonhispanic,F,Waltham  Massachusetts  US,123 Heathcote Port Apt 17,Orleans,Massachusetts,Barnstable County,25001,02653,41.720415967366556,-69.95589906535031,83082.71,32623.01,30554
f549db66-cdb3-9cc8-1f11-7d73cdb051f5,1997-10-05,,999-92-7431,S99914350,X58243196X,Mr.,Dwain139,Funk324,,,,black,nonhispanic,M,Rutland  Massachusetts  US,611 Parker Lane Apt 83,Needham,Massachusetts,Norfolk County,25021,02494,42.25169370898837,-71.27137360490411,51985.44,4575.61,164598
9c654d06-d2b3-4b6c-31b1-85579952173f,2009-01-04,,999-41-8362,,,,Sara501,Raynor401,,,,white,nonhispanic,F,Cochituate  Massachusetts  US,803 Keeling Bay,Peabody,Massachusetts,Essex County,25009,01960,42.57873228252824,-70.96895540559825,20718.04,0.00,160086
98d3342e-8c27-ec36-7432-a8baece2db19,1975-08-04,,999-48-8964,S99949057,X19763512X,Mr.,Kendrick479,Adams676,,,S,white,nonhispanic,M,Foxborough  Massachusetts  US,194 Jenkins Highlands,Boston,Massachusetts,Suffolk County,25025,02115,42.39806144403138,-70.97934798811562,79719.13,37622.79,177093
c63dcab9-05db-6a8c-f512-25ddba2ae1aa,1967-12-20,,999-15-1962,S99939375,X44976002X,Mr.,Andres25,Stoltenberg489,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,441 Dare Track Suite 75,Pembroke,Massachusetts,Plymouth County,,00000,42.034425858296295,-70.79714242915794,56179.06,51819.68,142402
a3802952-713f-ce47-0c7c-c61af2f5ac82,2017-04-14,,999-50-1621,,,,Sammy219,Feeney44,,,,white,nonhispanic,M,Ashland  Massachusetts  US,268 Bayer Harbor,Cambridge,Massachusetts,Middlesex County,25017,02140,42.34531270283432,-71.14895549036392,21896.91,6215.29,75143
430b9459-198f-f35c-e2c9-b6f4b4f64366,1972-01-23,,999-27-1780,S99930658,X86311771X,Mrs.,Maranda920,Lockman863,,Bednar518,M,white,nonhispanic,F,Brookline  Massachusetts  US,111 Raynor Gardens Unit 90,Amherst,Massachusetts,Hampshire County,,00000,42.36639912761144,-72.5274357821799,1088323.31,850063.93,70281
6da553b5-3436-5fa6-6008-c1d98277a8a5,2000-03-26,,999-20-6884,S99959297,X23639041X,Mr.,Quinton758,Walter473,,,,white,nonhispanic,M,Lowell  Massachusetts  US,1060 Wehner Overpass Suite 85,Wakefield,Massachusetts,Middlesex County,25009,01940,42.49509763019432,-70.99182794975464,41307.32,0.00,81960
148a8d55-ea6c-5487-d860-81f85ec94475,1986-03-10,,999-81-6728,S99976780,X11661324X,Mrs.,Shakita329,Reynolds644,,Jacobson885,M,white,nonhispanic,F,Wareham  Massachusetts  US,1094 Osinski Byway Suite 94,Quincy,Massachusetts,Norfolk County,25021,02169,42.28227962094922,-70.99209185652974,172139.91,1043787.49,34231
bfb9c886-fa7f-500a-8df1-c3bb63b99f41,2006-03-12,,999-76-6787,S99950159,,,Leo278,Johns824,,,,black,nonhispanic,M,Boston  Massachusetts  US,400 Dare Row,East Longmeadow,Massachusetts,Hampden County,,00000,42.03342736076918,-72.48050677376698,24613.22,0.00,149453
c266ad5c-47b4-c9a9-ccf7-821414ab4fec,1959-10-10,,999-32-3434,S99930226,X40599877X,Mrs.,Lezlie553,Kling921,,Heaney114,D,white,nonhispanic,F,Abington  Massachusetts  US,531 Roberts Throughway,Yarmouth Port,Massachusetts,Barnstable County,25001,02675,41.71107906674102,-70.18999527778404,301031.50,827162.78,140570
aadb94f6-f355-0de5-360e-e0aa4d1f09d5,1957-07-05,,999-23-7217,S99941548,X67686758X,Mr.,Cody889,Ankunding277,,,D,white,nonhispanic,M,Lowell  Massachusetts  US,1063 Pacocha Viaduct,Brookline,Massachusetts,Norfolk County,25017,02467,42.329527679665766,-71.12973122284001,194780.43,775666.09,7664
e81eccb7-e788-a61c-cf37-877600adfd29,2019-05-25,,999-16-5501,,,,Cristopher265,Bergnaum523,,,,white,nonhispanic,M,Newburyport  Massachusetts  US,432 Streich Terrace Unit 71,Boston,Massachusetts,Suffolk County,25025,02119,42.34334308636129,-71.00379316648214,5519.05,2946.41,123927
b71d4280-a583-33be-2dbf-7b194c2c7619,2004-06-02,2016-02-28,999-13-2999,,,,Rebecka733,Dickens475,,,,white,nonhispanic,F,Gloucester  Massachusetts  US,175 Blick Loaf Apt 64,Lowell,Massachusetts,Middlesex County,25017,01854,42.67831542834596,-71.26060449639476,14148.31,68658.38,1609
f6bc63fd-48d3-8e7e-7716-be0c0d6bd501,1942-03-14,,999-57-2129,S99970511,X61199413X,Mr.,Blake449,Cummerata161,JD,,M,white,nonhispanic,M,Marlborough  Massachusetts  US,433 Dibbert Knoll,Boston,Massachusetts,Suffolk County,25025,02151,42.383750357342315,-71.15049474016502,596310.67,892845.14,101735
41614fcd-ed57-bfff-132b-11a9a22e2e22,1999-07-30,,999-60-8371,S99974523,X72730433X,Mr.,Dalton260,Davis923,,,,white,nonhispanic,M,Burlington  Massachusetts  US,210 Kilback Mission Apt 27,Leominster,Massachusetts,Worcester County,25027,01420,42.60148917159817,-71.86516053334577,4983.02,75523.79,11326
a9cf39ac-824f-abb7-44ad-8ef4bed76bfc,2004-06-02,,999-21-6733,S99987851,,Ms.,Emilee283,Lind531,,,,white,nonhispanic,F,Shelburne  Massachusetts  US,663 Renner Center,Lowell,Massachusetts,Middlesex County,25017,01850,42.65145404203183,-71.33260158046953,249616.83,708046.03,1609
13bcbce6-7ddc-4c39-b59a-9b3ecf4ac36f,1953-08-17,,999-60-8868,S99961954,X10011703X,Mr.,Denver542,Waters156,,,M,white,nonhispanic,M,Taunton  Massachusetts  US,890 White Way Apt 48,Longmeadow,Massachusetts,Hampden County,25013,01106,42.08329233148918,-72.591317667713,312124.06,456174.32,86762
4da1e44b-f739-de4a-92c3-71b5ac3b93f9,1971-09-13,,999-68-8106,S99983830,X72260221X,Mr.,Riley817,Schuster709,,,S,white,nonhispanic,M,Lawrence  Massachusetts  US,1092 Cremin Trailer,Blackstone,Massachusetts,Worcester County,,00000,42.01950389845873,-71.57985649720375,93224.42,6822.87,56287
17d67a60-2e2e-5697-5c1a-b0c00daeb2c0,2003-08-21,,999-42-5374,S99916878,,Mr.,Monte325,Reilly981,,,,white,nonhispanic,M,Boston  Massachusetts  US,1065 Leuschke Ramp Suite 20,Shirley,Massachusetts,Middlesex County,25017,01464,42.59794074922875,-71.63644156284832,23482.44,0.00,94858
213a64a3-04bb-693b-4fea-fd85aab93ec5,2006-05-15,,999-37-5077,S99930003,,,Forrest301,Leannon79,,,,asian,nonhispanic,M,Everett  Massachusetts  US,186 McDermott Annex,Amherst,Massachusetts,Hampshire County,,00000,42.369581131649454,-72.51247481022718,23905.49,748.66,67156
29ed8ed0-ece6-7899-beca-ce577746f527,1996-01-28,,999-47-2806,S99955710,X18961826X,Mr.,Francis500,DuBuque211,,,,white,nonhispanic,M,Clinton  Massachusetts  US,609 MacGyver Byway,Boston,Massachusetts,Suffolk County,25025,02128,42.34364711958459,-71.02510681388998,43560.95,14456.54,903968
bd64bbbd-d884-41d7-f559-7cef0ee6d3c1,2019-08-19,,999-32-7359,,,,Debbra216,Effertz744,,,,white,nonhispanic,F,Southborough  Massachusetts  US,437 Rowe Path,Boston,Massachusetts,Suffolk County,25025,02122,42.326108064643634,-71.03099084445915,650.00,10744.39,23891
307ea45c-68cd-dae9-f6c5-56e49f441ecf,1962-01-27,2018-11-12,999-88-4479,S99925283,X64782809X,Mr.,Isaias604,Thompson596,PhD,,W,white,nonhispanic,M,Boston  Massachusetts  US,891 Paucek Way Apt 21,Somerville,Massachusetts,Middlesex County,25017,02155,42.40989026626288,-71.05844485697926,464006.73,2419578.95,95993
f331e5d2-0d71-6d33-4cb6-f9456655ab96,1995-12-10,,999-86-8070,S99916520,X48182086X,Mr.,Guillermo498,Lindgren255,,,,white,nonhispanic,M,Stoneham  Massachusetts  US,938 Morar Camp,Dartmouth,Massachusetts,Bristol County,,00000,41.53976878355262,-70.99159404476201,88374.33,384312.02,129359
7c3e04bb-92f4-e823-841b-ac32fdf45b9e,1996-10-24,,999-92-8495,S99949027,X3219540X,Ms.,Ima629,Schroeder447,,,,black,nonhispanic,F,Andover  Massachusetts  US,731 Skiles Mission,Boston,Massachusetts,Suffolk County,25025,02136,42.335547450919606,-71.04806527993415,6402.96,219899.11,22126
918f3bb2-6f67-0583-efb3-f1f39c2caa97,1974-08-24,,999-40-4487,S99913425,X3637232X,Ms.,Lien262,Halvorson124,,,S,white,hispanic,F,Topsfield  Massachusetts  US,533 Cummings Club Suite 68,Lancaster,Massachusetts,Worcester County,,00000,42.52420984494635,-71.71655124312836,334327.85,926537.83,157045
ed9445bc-74b8-27c4-45ef-b6978376ce91,2015-07-14,,999-90-5338,,,,Greg949,Macejkovic424,,,,white,nonhispanic,M,Walpole  Massachusetts  US,141 Jakubowski Byway Unit 45,Hampden,Massachusetts,Hampden County,,00000,42.056172465327144,-72.39765961613755,21887.31,46275.84,192912
04385df7-38db-e273-5327-74d2144acf82,1964-10-13,,999-60-5713,S99918375,X31857507X,Mr.,Federico589,Brito172,,,S,white,hispanic,M,Lima  Lima Province  PE,213 West Esplanade,Westfield,Massachusetts,Hampden County,25013,01085,42.091469749449764,-72.75271934800466,8521.10,64921.29,14304
ee977f9a-80a1-966e-485d-1f564f0fb026,1949-12-27,,999-19-8849,S99958474,X77595181X,Mr.,Alden634,Leuschke194,,,M,white,nonhispanic,M,Boston  Massachusetts  US,535 Koch Gate Apt 39,Wenham,Massachusetts,Essex County,,00000,42.60643437888202,-70.86187296022803,64670.47,34799.21,295979
0a29e471-a85f-8bb0-6b75-47ba55cc8c53,1963-10-05,2000-08-05,999-86-9747,S99959321,X53014877X,Mr.,Lloyd546,Stroman228,,,M,white,nonhispanic,M,Everett  Massachusetts  US,858 Quitzon Corner,Plymouth,Massachusetts,Plymouth County,25023,02360,41.83609317881822,-70.6194840844202,94694.40,9763.06,47619
3d59204f-c8ae-d098-d705-775f7925c7b6,1927-04-22,1982-10-03,999-27-3717,S99997421,X89823039X,Mrs.,Digna973,Bogan287,,Nikolaus26,M,white,nonhispanic,F,Boston  Massachusetts  US,451 Paucek Parade Suite 51,Medford,Massachusetts,Middlesex County,25017,02155,42.40775448221492,-71.13535454803362,350181.35,1712797.99,131662
3307852b-4a93-51cc-1cd5-3f24246e74b0,1970-09-28,,999-82-6524,S99937284,X49686653X,Mr.,Timmy68,Ernser583,,,D,white,nonhispanic,M,Chelmsford  Massachusetts  US,877 Stracke Neck,Walpole,Massachusetts,Norfolk County,25021,02081,42.157916546847744,-71.24115053371717,77989.07,14846.00,181544
19ba0c8d-d1a4-f410-0b2f-5deff8e6d2e0,2009-07-29,,999-32-2149,,,,Hassie51,Hand679,,,,white,nonhispanic,F,Monson  Massachusetts  US,139 Koepp Tunnel Unit 52,Fairhaven,Massachusetts,Bristol County,,00000,41.58906272223211,-70.8287522945649,21608.26,16569.82,190121
d7aec7ff-e273-6835-5cf2-0cf920533225,1962-01-27,2015-10-03,999-44-3690,S99987300,X61238101X,Mr.,Connie24,Torp761,JD,,S,white,nonhispanic,M,Middleborough  Massachusetts  US,733 Reynolds Rue,Somerville,Massachusetts,Middlesex County,25017,02140,42.371225163601174,-71.13534130780648,67698.18,91120.42,95993
5453e4c6-c990-28a1-b307-e01a2f5cd20b,2007-06-17,,999-67-8334,,,,Corinna386,Bashirian201,,,,white,nonhispanic,F,Boston  Massachusetts  US,106 Bartoletti Harbor,Milford,Massachusetts,Worcester County,25027,01757,42.135459636719375,-71.48527805432356,23439.52,0.00,82365
e83b81d7-8783-fcaa-1728-b3fa79e56805,1968-02-20,,999-50-4557,S99983054,X59047184X,Mrs.,Marlys304,Nikolaus26,,McCullough561,M,white,nonhispanic,F,Cambridge  Massachusetts  US,587 Cummings Ville,Methuen,Massachusetts,Essex County,25009,01844,42.77186682350344,-71.18407071882446,57044.71,1226088.14,464729
d18a53ee-ebf2-72b3-4305-94c17bcc7def,1971-09-12,,999-65-3847,S99947258,X62347107X,Ms.,Mariel814,Durgan499,,,S,white,hispanic,F,Lowell  Massachusetts  US,560 Mraz Arcade,Wareham,Massachusetts,Plymouth County,,00000,41.76673938544077,-70.69998529597922,807745.59,636798.53,118627
d5615ff2-78b6-8cd9-6cfb-416a9c16acea,1953-03-03,,999-91-1613,S99973540,X35771390X,Mrs.,Kerstin790,Labadie908,,Nolan344,M,white,nonhispanic,F,Worcester  Massachusetts  US,526 Skiles Mill Unit 3,Deerfield,Massachusetts,Franklin County,25011,01342,42.5406252162436,-72.62508624897232,20546.82,1305021.43,16610
9f3f5ba3-266e-ea57-3beb-545656e4e719,1970-05-21,,999-88-1050,S99924594,X79737988X,Mr.,Andre610,Homenick806,,,S,white,nonhispanic,M,Medfield  Massachusetts  US,187 Muller Key Unit 63,Greenfield,Massachusetts,Franklin County,25011,01301,42.586951379202794,-72.58943362515369,195406.31,816106.04,153038
762eb44c-a4e6-de52-585a-5ced326f5ee9,1962-01-27,,999-77-7892,S99946578,X37863351X,Mr.,Kendall673,Ryan260,JD,,D,white,nonhispanic,M,Cambridge  Massachusetts  US,103 Spencer Bypass,Somerville,Massachusetts,Middlesex County,25017,02140,42.38622640066136,-71.12138406770309,119205.53,132324.25,95993
d997ea67-e355-900c-a4c2-d72c4336a21a,1997-12-16,,999-34-6327,S99969112,X31814959X,Mr.,Hayden835,Harber290,,,,white,nonhispanic,M,Worcester  Massachusetts  US,925 Bergstrom Knoll,Mansfield,Massachusetts,Bristol County,,00000,42.05248453706272,-71.20678382414746,44789.83,2206.10,42035
5fffece5-4a4e-fd46-81bf-fd422662f364,1963-10-05,,999-60-6824,S99984307,X78755306X,Mr.,Donn979,Champlin946,,,D,white,nonhispanic,M,Ocean Grove  Massachusetts  US,263 Predovic Park,Plymouth,Massachusetts,Plymouth County,25023,02360,41.861609413835154,-70.67723845528384,157793.66,76985.09,47619
f6a0a8a6-850a-285d-bbb7-55243735c7d3,2020-05-16,,999-88-2789,,,,Ardella559,Champlin946,,,,white,nonhispanic,F,Scituate  Massachusetts  US,849 Walsh Lock Suite 83,Medford,Massachusetts,Middlesex County,25017,02145,42.370118649879714,-71.07451870714719,8938.92,280.59,149663
743c095b-95c4-72f7-82c3-2f21e2de6d38,1960-05-06,1997-08-09,999-28-4246,S99920779,X40167689X,Mrs.,Donnetta255,Keebler762,,Kessler503,M,white,nonhispanic,F,Ayer  Massachusetts  US,352 O'Connell Parade,Scituate,Massachusetts,Plymouth County,25023,02066,42.23014366096593,-70.76962767627982,651970.28,161592.65,93473
79c53f96-c0eb-00e6-529a-83c59d8f47b6,2015-11-01,,999-47-7017,,,,Hiram237,Purdy2,,,,white,nonhispanic,M,Plainville  Massachusetts  US,699 Johnston Throughway Apt 35,Millis,Massachusetts,Norfolk County,,00000,42.182055346799984,-71.3861393077631,22884.22,6513.68,163789
57dfd54a-3afb-14a6-b46c-4d0dbfdfbcec,1927-04-22,2011-05-18,999-96-4201,S99947068,X38254487X,Mrs.,Graciela518,Conn188,,Kuhlman484,M,white,nonhispanic,F,Lowell  Massachusetts  US,609 Fritsch Lane,Medford,Massachusetts,Middlesex County,25017,02145,42.40682486630464,-71.11290003540819,421812.87,1858310.84,131662
11edefe3-0da8-052f-9d80-4ec19377ddfe,2006-12-13,,999-25-7700,S99928735,,,Alfonso758,Cormier289,,,,white,nonhispanic,M,Chatham  Massachusetts  US,217 Kub Loaf Apt 97,Cambridge,Massachusetts,Middlesex County,25017,02141,42.359195263551676,-71.06988558855147,16799.64,2088.56,58411
485d11fc-74ff-7537-584b-432ff1a225e6,1997-03-24,,999-73-9609,S99954699,X14618755X,Mr.,Wes853,Hackett68,,,,black,nonhispanic,M,Ashfield  Massachusetts  US,731 Pollich Trace Apt 36,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.487116814638675,-73.28322765400614,31574.89,17232.52,28671
27ffbd5c-7a99-1522-e9d6-020158756fac,1984-05-23,,999-84-8186,S99997382,X67443381X,Mrs.,Starr864,Roberts511,,Hilpert278,M,white,nonhispanic,F,Malden  Massachusetts  US,532 Kilback Hollow Apt 57,Framingham,Massachusetts,Middlesex County,25017,01701,42.26053586891784,-71.46916335475602,11666.99,1106933.31,9009
656ca165-e26b-7dad-06f4-27dc33ceade0,1964-01-30,,999-61-4210,S99991332,X2363579X,Mr.,Daniel959,Alicea505,,,M,asian,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,576 Emard Viaduct Unit 17,Boston,Massachusetts,Suffolk County,25025,02136,42.33024484276558,-71.05929129786897,195344.21,569127.22,151315
99c6a328-7d65-27e2-739c-2ed59c98fcb3,1959-05-18,,999-18-1353,S99969911,X70401782X,Mrs.,Martina386,Breitenberg711,,Schaefer657,W,white,nonhispanic,F,Acton  Massachusetts  US,686 Volkman Ville Suite 85,Springfield,Massachusetts,Hampden County,25013,01106,42.093016734565225,-72.5931061033354,332157.99,316531.43,71394
04f265eb-105d-7819-5fd8-5e9558c4e8f6,2001-10-29,,999-56-9788,S99994894,X39662710X,Ms.,Ofelia194,Schiller186,,,,white,nonhispanic,F,West Brookfield  Massachusetts  US,363 Kuhn Wall Suite 11,Taunton,Massachusetts,Bristol County,25005,02780,41.96609107230252,-71.06651436071984,33078.13,24668.32,97487
054efa52-59d3-f328-c300-caf2206cc4c4,1928-09-04,2016-05-27,999-63-5188,S99942222,X27069954X,Mr.,Adolph80,O'Hara248,,,D,white,nonhispanic,M,Wilmington  Massachusetts  US,940 Auer Grove Suite 2,Peabody,Massachusetts,Essex County,25009,01940,42.494420350919555,-71.02063571957612,30127.63,4403507.48,10036
e01c91e3-9c55-b0c4-b30f-d94f1f2cd5ee,1986-08-15,,999-65-5939,S99983492,X870990X,Mr.,Cortez851,Reichel38,,,M,white,nonhispanic,M,Dudley  Massachusetts  US,356 Armstrong Viaduct Suite 65,Gardner,Massachusetts,Worcester County,25027,01440,42.535921851055136,-71.98783738393358,54144.07,7136.75,60114
98e604d6-7567-40b3-5244-76472a41c9b2,1966-12-06,,999-80-6438,S99975158,X12365321X,Mrs.,Altha90,Kuhlman484,,Christiansen251,D,white,nonhispanic,F,Medway  Massachusetts  US,757 Prohaska Center Unit 23,Fitchburg,Massachusetts,Worcester County,25027,01420,42.600536687878126,-71.77426859410195,404921.62,241350.62,86438
97e93086-a8f4-c8f3-1c4a-4852a3d81af4,2014-03-15,,999-83-2167,,,,Karena692,Hermann103,,,,white,nonhispanic,F,Worcester  Massachusetts  US,115 Waelchi Plaza Unit 45,Billerica,Massachusetts,Middlesex County,,00000,42.59464512686909,-71.30117931147501,14033.47,671.02,105252
3114046d-e0c3-e2c3-f4df-6acaf2bfca49,1999-02-06,,999-30-3426,S99999185,X20959298X,Mr.,Bennie663,Spinka232,,,,white,nonhispanic,M,Arlington  Massachusetts  US,300 Stanton Terrace Suite 0,Lynn,Massachusetts,Essex County,25009,01907,42.43818200420572,-70.95863339432586,3785.55,35933.59,2585
d0767799-8aed-d424-d9f4-494e61febb43,1978-11-26,,999-49-9490,S99936096,X63093588X,Mr.,Orville751,Gutmann970,,,M,white,nonhispanic,M,Salisbury  Massachusetts  US,558 Gutkowski Boulevard,Saugus,Massachusetts,Essex County,25009,01906,42.44384990664897,-70.98535005766676,64989.91,12600.06,56417
84ef4178-7ac5-5ded-1c1a-882b48a20499,1960-05-06,2015-07-17,999-94-1709,S99961823,X21671148X,Mrs.,Lovella383,Schultz619,,Schaden604,W,white,nonhispanic,F,Amherst  Massachusetts  US,1084 Christiansen Branch,Scituate,Massachusetts,Plymouth County,25023,02066,42.23761555443562,-70.76215128516955,435554.55,207441.76,93473
0b10061f-5c98-3116-a6eb-0edabf8c9cc9,1942-06-14,,999-63-9094,S99997804,X45382429X,Mrs.,Ayana300,Marvin195,,Marvin195,W,white,nonhispanic,F,Framingham  Massachusetts  US,1010 Gottlieb Heights Apt 48,Lee,Massachusetts,Berkshire County,25003,01238,42.33379493037709,-73.22093175517632,886875.55,112863.59,68190
5b7b4898-753e-702a-c643-f5b61d731a50,1957-01-27,,999-36-1680,S99968536,X30155947X,Mr.,Edgardo196,Ratke343,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,107 Romaguera Alley,Easthampton,Massachusetts,Hampshire County,25015,01027,42.319190951456804,-72.7060925214157,99550.81,4753.49,43609
07be4cf2-3276-f400-cfdd-86f7ad364f49,1977-11-16,,999-59-6144,S99988145,X45017232X,Mrs.,Angeles319,Pfannerstill264,,Schumm995,M,white,nonhispanic,F,Medfield  Massachusetts  US,375 Williamson Arcade,New Bedford,Massachusetts,Bristol County,25005,02740,41.61370565296453,-70.96150770436263,201570.59,720821.99,30911
67468405-5d2f-7a42-7ad3-3a75937fdeb5,1946-06-10,,999-51-3896,S99948386,X6677669X,Mr.,Carlton317,Frami345,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,912 Pfannerstill Heights,Amherst,Massachusetts,Hampshire County,,00000,42.31640068359958,-72.5482972724812,12354.88,119723.69,7259
6fea42da-c6e7-9be5-9481-3b2468955c90,2013-10-21,,999-13-9963,,,,Arden380,Torp761,,,,white,nonhispanic,M,Revere  Massachusetts  US,1067 Murray Course,West Springfield,Massachusetts,Hampden County,25013,01089,42.09700134039403,-72.65550592852912,1400.00,21416.23,19259
49a3d5a0-5676-f20a-487e-f06dd7bcee51,1998-01-24,,999-38-4561,S99940699,X80509564X,Mr.,Brendan864,Hilll811,,,,white,nonhispanic,M,Somerville  Massachusetts  US,348 Waelchi Forge Unit 83,West Springfield,Massachusetts,Hampden County,25013,01089,42.10714669536598,-72.61184348570995,48987.27,145989.25,130319
